	log_likelihood
16168	321.74673
16169	294.23013
16170	293.90955
16171	307.57367
16172	253.06299
16173	262.08185
16174	316.18634
16175	257.45636
16176	283.92856
16177	241.0087
16178	264.38068
16179	302.667
16180	250.00407
16181	286.23813
16182	299.92047
16183	309.22574
16184	301.3543
16185	298.23398
16186	214.10962
16187	249.59685
16188	206.72656
16189	281.75702
16190	283.93958
16191	291.2416
16192	328.1505
16193	299.8942
16194	296.21222
16195	311.89822
16196	299.18817
16197	290.46786
16198	258.64563
16199	323.2272
16200	301.99316
16201	306.4584
16202	242.37512
16203	256.45804
16204	281.097
16205	201.16937
16206	297.03656
16207	287.18536
16208	252.89627
16209	261.6854
16210	273.84302
16211	269.77927
16212	314.96713
16213	285.11044
16214	259.1597
16215	208.48308
16216	312.4683
16217	278.65985
16218	301.53238
16219	324.1418
16220	247.39584
16221	241.46272
16222	286.25165
16223	314.43643
16224	285.20355
16225	280.94547
16226	202.63629
16227	285.41867
16228	301.66373
16229	276.32364
16230	313.13312
16231	253.05806
16232	306.6319
16233	256.74603
16234	219.56538
16235	270.71588
16236	297.51807
16237	246.04797
16238	252.61116
16239	300.80505
16240	318.2094
16241	317.77597
16242	246.60283
16243	245.65642
16244	285.2965
16245	307.8261
16246	311.54376
16247	300.15387
16248	287.3889
16249	295.0387
16250	300.2426
16251	252.40121
16252	247.30713
16253	290.66928
16254	232.22395
16255	288.81073
16256	254.58955
16257	319.6333
16258	298.59207
16259	304.2707
16260	307.8767
16261	277.29745
16262	245.36748
16263	302.0813
16264	281.40482
16265	271.33762
16266	269.60553
16267	292.03497
16268	298.47696
16269	239.52686
16270	326.2146
16271	241.38628
16272	291.88687
16273	328.64258
16274	206.62251
16275	295.60046
16276	288.87228
16277	287.691
16278	303.3423
16279	300.58548
16280	297.70703
16281	278.3947
16282	186.4247
16283	307.284
16284	267.37482
16285	272.74048
16286	287.0881
16287	239.74902
16288	297.84512
16289	235.70593
16290	227.07129
16291	293.44995
16292	296.68744
16293	272.38678
16294	318.69543
16295	300.02307
16296	262.61902
16297	269.61856
16298	286.71893
16299	272.83618
16300	284.6459
16301	286.04416
16302	313.93533
16303	300.89664
16304	188.39104
16305	280.49234
16306	311.38895
16307	257.6501
16308	310.1198
16309	243.89558
16310	349.3654
16311	271.19244
16312	267.65802
16313	256.18085
16314	216.7883
16315	280.1811
16316	295.86237
16317	231.36177
16318	251.52632
16319	265.78632
16320	281.32996
16321	330.365
16322	287.2247
16323	311.83466
16324	274.32452
16325	243.83847
16326	283.08783
16327	308.38867
16328	291.74472
16329	333.8685
16330	287.36142
16331	286.327
16332	308.98367
16333	316.91132
16334	324.93182
16335	262.7347
16336	218.90042
16337	227.82246
16338	291.45795
16339	244.54092
16340	251.49939
16341	250.71721
16342	295.41016
16343	297.1908
16344	296.9521
16345	313.5691
16346	264.78665
16347	293.15735
16348	315.86203
16349	224.49014
16350	279.01074
16351	191.53761
16352	297.05576
16353	230.20248
16354	326.83063
16355	300.3943
16356	315.20337
16357	301.2274
16358	249.6368
16359	276.05548
16360	318.02353
16361	318.6242
16362	280.04523
16363	272.61053
16364	244.43855
16365	286.16397
16366	274.65683
16367	317.96246
16368	322.56036
16369	322.46445
16370	299.8631
16371	317.68466
16372	313.94574
16373	216.72122
16374	298.33594
16375	276.377
16376	295.59784
16377	281.2872
16378	318.22003
16379	316.59955
16380	299.09393
16381	245.15503
16382	318.3183
16383	227.43506
16384	244.44736
16385	256.35492
16386	284.35794
16387	308.88086
16388	285.7198
16389	300.64154
16390	321.23358
16391	282.73132
16392	320.96857
16393	315.24377
16394	257.91513
16395	323.4732
16396	317.03595
16397	310.43536
16398	322.1956
16399	282.41968
16400	305.93408
16401	302.3343
16402	299.18372
16403	228.09848
16404	326.5461
16405	279.49323
16406	300.56992
16407	290.7857
16408	332.745
16409	325.27197
16410	274.631
16411	284.74835
16412	284.26318
16413	248.04404
16414	316.14972
16415	284.94
16416	275.06146
16417	286.7156
16418	282.00958
16419	275.16464
16420	290.41135
16421	342.17426
16422	264.29865
16423	263.23233
16424	308.40903
16425	304.78333
16426	313.92163
16427	144.23415
16428	280.26498
16429	241.19649
16430	280.55292
16431	283.07965
16432	286.1002
16433	214.14749
16434	328.81866
16435	298.9244
16436	300.80884
16437	290.16113
16438	304.33267
16439	265.60043
16440	274.05652
16441	300.38058
16442	304.75522
16443	305.07922
16444	253.58719
16445	243.08853
16446	231.21089
16447	329.7907
16448	312.47137
16449	318.78104
16450	315.46512
16451	294.8296
16452	281.66782
16453	270.2995
16454	283.664
16455	232.19437
16456	306.83447
16457	249.00552
16458	251.26627
16459	256.72623
16460	274.66754
16461	296.11758
16462	335.57013
16463	263.45038
16464	283.79996
16465	324.0476
16466	292.94843
16467	318.60315
16468	262.28793
16469	298.91745
16470	305.47787
16471	307.07416
16472	289.62152
16473	315.5403
16474	301.88013
16475	302.4158
16476	272.06403
16477	310.08374
16478	289.8376
16479	294.9835
16480	298.11957
16481	255.84846
16482	290.42172
16483	270.3526
16484	322.0086
16485	305.80142
16486	302.4386
16487	230.59041
16488	320.80963
16489	324.73477
16490	316.49515
16491	322.1387
16492	233.68188
16493	303.82513
16494	290.86957
16495	232.7185
16496	332.88025
16497	238.717
16498	185.77612
16499	328.20688
16500	267.69418
16501	305.31165
16502	292.10416
16503	328.05322
16504	296.82135
16505	238.86894
16506	240.56693
16507	303.43378
16508	324.26083
16509	304.9283
16510	219.80246
16511	294.16592
16512	250.4657
16513	309.48706
16514	232.22229
16515	269.29785
16516	232.3519
16517	316.29575
16518	320.65176
16519	298.44263
16520	274.9865
16521	267.74664
16522	302.38638
16523	178.08038
16524	294.01
16525	294.78632
16526	222.44418
16527	236.19894
16528	313.08017
16529	280.26767
16530	291.87946
16531	290.28973
16532	271.8943
16533	272.4747
16534	311.55963
16535	330.4808
16536	260.26498
16537	268.04706
16538	310.13083
16539	223.96597
16540	310.3324
16541	285.19952
16542	290.46524
16543	314.66586
16544	273.64774
16545	290.08502
16546	267.8299
16547	293.88068
16548	281.6668
16549	230.70451
16550	260.35193
16551	282.63452
16552	333.24417
16553	308.315
16554	295.9681
16555	314.70813
16556	285.79327
16557	240.02226
16558	253.06693
16559	309.86697
16560	291.10855
16561	228.5946
16562	305.95615
16563	217.71689
16564	336.15845
16565	292.71988
16566	278.39313
16567	253.95576
16568	274.8049
16569	284.61533
16570	297.43378
16571	309.27155
16572	266.5836
16573	294.17584
16574	288.06192
16575	302.13126
16576	292.2257
16577	282.24203
16578	290.229
16579	296.14868
16580	228.67068
16581	222.4325
16582	271.77985
16583	232.11447
16584	257.21823
16585	301.8336
16586	257.3357
16587	329.15472
16588	279.5678
16589	240.7775
16590	267.97696
16591	326.4608
16592	263.20258
16593	174.8478
16594	297.09195
16595	284.65723
16596	291.1524
16597	294.68253
16598	295.9632
16599	248.53157
16600	216.6647
16601	306.08615
16602	258.61163
16603	237.36191
16604	286.28995
16605	302.9021
16606	224.18706
16607	317.78214
16608	317.58295
16609	309.0125
16610	288.94672
16611	275.74115
16612	279.52847
16613	305.5577
16614	299.764
16615	302.99292
16616	280.38324
16617	293.32324
16618	272.61847
16619	327.0146
16620	261.09033
16621	275.62418
16622	245.8064
16623	238.80917
16624	254.78568
16625	312.76862
16626	281.0345
16627	318.8405
16628	292.0072
16629	264.40387
16630	280.13623
16631	277.3929
16632	286.2646
16633	312.61316
16634	270.65097
16635	289.74252
16636	283.2431
16637	319.51468
16638	273.8665
16639	229.02461
16640	319.4852
16641	261.83942
16642	322.95734
16643	259.34906
16644	329.39435
16645	267.49997
16646	296.43652
16647	260.81485
16648	243.0605
16649	274.14984
16650	304.99286
16651	275.40582
16652	321.9461
16653	73.6819
16654	255.09464
16655	273.7584
16656	243.00171
16657	293.4279
16658	249.15616
16659	292.95578
16660	195.53394
16661	263.2193
16662	284.4953
16663	289.9659
16664	283.5771
16665	325.4837
16666	292.32993
16667	275.22443
16668	262.7648
16669	250.14555
16670	311.7583
16671	302.95224
16672	294.25006
16673	279.1733
16674	285.47565
16675	312.1553
16676	292.6537
16677	264.18427
16678	258.71054
16679	246.70036
16680	258.8463
16681	284.46832
16682	210.02116
16683	281.61926
16684	316.08725
16685	298.65607
16686	302.9107
16687	316.04956
16688	276.43866
16689	237.5015
16690	234.03589
16691	326.3723
16692	288.48114
16693	244.11568
16694	270.6811
16695	275.68378
16696	287.15265
16697	188.28142
16698	297.33218
16699	307.55756
16700	295.2868
16701	297.65192
16702	107.08693
16703	276.08044
16704	299.69058
16705	309.10303
16706	192.27827
16707	253.46867
16708	286.46597
16709	294.70282
16710	187.41548
16711	280.9877
16712	257.3227
16713	296.70102
16714	284.889
16715	233.24454
16716	155.57712
16717	304.09314
16718	309.90753
16719	307.49973
16720	277.60468
16721	291.73227
16722	316.59012
16723	286.89328
16724	280.69086
16725	286.57098
16726	224.68465
16727	206.53598
16728	274.60092
16729	314.0513
16730	280.58026
16731	207.83134
16732	281.66397
16733	307.8407
16734	299.92584
16735	304.08755
16736	270.79407
16737	274.50864
16738	278.35797
16739	304.09344
16740	324.12012
16741	224.89983
16742	290.31653
16743	293.0235
16744	260.43735
16745	326.14865
16746	315.82663
16747	289.05762
16748	261.51007
16749	259.97906
16750	225.13132
16751	285.53384
16752	316.44168
16753	288.93793
16754	298.02646
16755	294.16382
16756	222.48982
16757	286.0809
16758	282.38898
16759	301.07117
16760	256.30402
16761	315.12225
16762	289.87973
16763	306.26556
16764	228.24399
16765	292.57352
16766	307.9046
16767	317.87485
16768	299.347
16769	311.59064
16770	227.27979
16771	322.2824
16772	214.94754
16773	298.91016
16774	305.43954
16775	292.45892
16776	298.89047
16777	322.98526
16778	281.80316
16779	330.90726
16780	325.21124
16781	282.53555
16782	330.06522
16783	291.56418
16784	290.5317
16785	276.3995
16786	240.96884
16787	287.95825
16788	211.60995
16789	298.47885
16790	274.81146
16791	318.16064
16792	287.01263
16793	269.6625
16794	298.69888
16795	261.40936
16796	254.33151
16797	252.8721
16798	290.1178
16799	308.08795
16800	310.36874
16801	300.9525
16802	293.75226
16803	324.79037
16804	304.0228
16805	302.2396
16806	194.37985
16807	301.37933
16808	310.3832
16809	309.8186
16810	292.5211
16811	293.74628
16812	283.35178
16813	339.91733
16814	237.51753
16815	318.8863
16816	256.8647
16817	241.37784
16818	305.55023
16819	307.86224
16820	286.24515
16821	259.51602
16822	312.8415
16823	273.56314
16824	151.72508
16825	275.6911
16826	309.36673
16827	329.31326
16828	288.20724
16829	305.15454
16830	286.66522
16831	276.47333
16832	329.97452
16833	278.82416
16834	283.72067
16835	329.63382
16836	276.49805
16837	219.64795
16838	303.80255
16839	312.1887
16840	294.20294
16841	272.9046
16842	293.5234
16843	218.10237
16844	306.34454
16845	289.14258
16846	284.87115
16847	325.4739
16848	301.15344
16849	292.54254
16850	279.2563
16851	194.80144
16852	268.39658
16853	318.75674
16854	295.05182
16855	315.85864
16856	268.13364
16857	269.0771
16858	269.90698
16859	296.03644
16860	303.55145
16861	309.3185
16862	233.88338
16863	293.0207
16864	308.40656
16865	305.17377
16866	304.8537
16867	279.4405
16868	208.84651
16869	304.13354
16870	253.05246
16871	319.6828
16872	314.87924
16873	227.14961
16874	258.77948
16875	277.66327
16876	289.872
16877	142.4341
16878	299.15765
16879	301.2982
16880	295.53433
16881	294.6616
16882	278.06097
16883	232.48112
16884	295.1945
16885	256.70172
16886	200.312
16887	284.10513
16888	294.47882
16889	265.4619
16890	325.46622
16891	278.20734
16892	295.34732
16893	232.68137
16894	245.63261
16895	301.2081
16896	306.95184
16897	238.1608
16898	269.00107
16899	299.05624
16900	246.1679
16901	321.30746
16902	286.57013
16903	225.9526
16904	294.04926
16905	312.7026
16906	249.61813
16907	293.34955
16908	304.42108
16909	306.55984
16910	320.73383
16911	269.4944
16912	309.9611
16913	290.31992
16914	162.19664
16915	293.72626
16916	290.3247
16917	299.1617
16918	287.239
16919	290.1162
16920	271.71988
16921	303.79794
16922	308.8841
16923	268.8427
16924	295.79883
16925	310.73016
16926	232.41714
16927	299.76593
16928	279.80402
16929	203.76982
16930	287.55194
16931	284.6728
16932	220.19418
16933	295.21674
16934	288.71484
16935	296.41132
16936	284.49127
16937	305.60684
16938	309.64688
16939	241.33987
16940	289.34378
16941	279.8893
16942	292.63852
16943	169.71269
16944	272.88312
16945	251.49048
16946	304.94098
16947	224.20288
16948	287.41864
16949	312.1237
16950	233.32458
16951	289.5151
16952	273.0479
16953	226.47661
16954	296.92877
16955	276.3551
16956	288.2278
16957	297.9655
16958	299.91052
16959	301.79333
16960	298.07513
16961	301.1943
16962	213.17989
16963	315.40887
16964	309.7341
16965	305.83603
16966	295.5906
16967	316.64835
16968	324.79684
16969	233.08032
16970	269.11816
16971	309.37726
16972	234.33362
16973	295.24503
16974	180.58876
16975	304.20267
16976	290.8389
16977	256.92978
16978	306.12274
16979	286.4583
16980	296.02948
16981	273.49228
16982	266.33408
16983	279.58838
16984	266.31232
16985	281.98813
16986	257.4965
16987	275.99625
16988	302.3287
16989	277.95123
16990	247.78812
16991	154.95601
16992	259.31415
16993	282.42993
16994	326.83765
16995	275.6285
16996	270.62045
16997	243.97156
16998	331.69794
16999	312.52112
17000	293.46954
17001	323.15738
17002	241.3743
17003	293.17496
17004	294.01947
17005	127.43423
17006	295.34918
17007	292.57562
17008	280.2187
17009	285.00244
17010	273.23022
17011	300.1109
17012	278.98834
17013	296.6814
17014	269.60278
17015	291.94092
17016	309.923
17017	313.3496
17018	316.8426
17019	279.236
17020	278.00098
17021	238.653
17022	228.79326
17023	265.48203
17024	307.20667
17025	288.69342
17026	284.77924
17027	186.95457
17028	285.59222
17029	288.511
17030	267.08212
17031	278.6479
17032	285.17545
17033	273.16367
17034	259.14673
17035	286.1008
17036	290.09448
17037	285.37134
17038	282.30066
17039	281.50467
17040	318.40778
17041	312.74896
17042	287.01605
17043	282.52032
17044	306.77353
17045	299.16605
17046	320.4615
17047	282.5849
17048	301.6596
17049	284.0268
17050	276.2038
17051	278.58487
17052	309.8493
17053	294.9651
17054	266.33765
17055	247.08041
17056	257.02496
17057	290.41602
17058	293.51343
17059	278.71317
17060	231.04736
17061	322.9181
17062	244.22537
17063	298.14368
17064	275.10318
17065	271.79077
17066	314.4704
17067	313.40497
17068	271.9052
17069	222.6962
17070	277.66315
17071	296.4045
17072	312.97748
17073	300.69244
17074	279.92432
17075	309.47357
17076	189.20534
17077	249.06668
17078	279.90524
17079	289.0396
17080	324.87683
17081	322.567
17082	261.6397
17083	290.95242
17084	323.34033
17085	332.50208
17086	272.9322
17087	313.47015
17088	289.38638
17089	248.97977
17090	279.99933
17091	291.6054
17092	293.77066
17093	294.25116
17094	305.4804
17095	271.78894
17096	252.64873
17097	271.27335
17098	205.48032
17099	283.9563
17100	239.89096
17101	260.17395
17102	313.1272
17103	273.24258
17104	275.63004
17105	323.66742
17106	305.2852
17107	292.2127
17108	296.7683
17109	267.9996
17110	305.58502
17111	299.98016
17112	306.12167
17113	274.5423
17114	275.80798
17115	286.71915
17116	295.72174
17117	259.41788
17118	325.90073
17119	331.8448
17120	216.2635
17121	263.07916
17122	304.60257
17123	310.7082
17124	315.94766
17125	285.42126
17126	302.4504
17127	266.33755
17128	255.0689
17129	321.95526
17130	305.2764
17131	314.8376
17132	285.66574
17133	298.44196
17134	279.9395
17135	312.28354
17136	280.05396
17137	284.50775
17138	294.3868
17139	280.80273
17140	208.66904
17141	302.21643
17142	311.75787
17143	238.47891
17144	290.32788
17145	124.959045
17146	300.83038
17147	251.20186
17148	269.0532
17149	289.26367
17150	294.18808
17151	320.6902
17152	286.3701
17153	304.79965
17154	288.19446
17155	316.04782
17156	310.9882
17157	159.84187
17158	271.90137
17159	211.01863
17160	281.59506
17161	313.8406
17162	316.69867
17163	264.2111
17164	247.30757
17165	322.96283
17166	290.98972
17167	222.54456
17168	265.06387
17169	233.64258
17170	256.8997
17171	297.49454
17172	276.19397
17173	287.83868
17174	275.0481
17175	278.30356
17176	324.8898
17177	284.30682
17178	297.17496
17179	298.34943
17180	284.94357
17181	302.10126
17182	306.31866
17183	289.93854
17184	264.39398
17185	248.08904
17186	287.94693
17187	297.75195
17188	284.83463
17189	339.93097
17190	309.70737
17191	260.81412
17192	301.8331
17193	298.21518
17194	318.9666
17195	294.90335
17196	300.6372
17197	294.86017
17198	284.19525
17199	289.4231
17200	254.12444
17201	274.62994
17202	282.82513
17203	247.09517
17204	285.75623
17205	308.18008
17206	271.44418
17207	267.33997
17208	269.37384
17209	296.6134
17210	283.03387
17211	300.51477
17212	307.16705
17213	300.03427
17214	292.82227
17215	264.37607
17216	273.05994
17217	286.49582
17218	301.9322
17219	211.24045
17220	321.7218
17221	303.63882
17222	281.48224
17223	196.75002
17224	294.97162
17225	252.68547
17226	258.56256
17227	232.73233
17228	281.6027
17229	292.24017
17230	179.11156
17231	213.10738
17232	284.1412
17233	239.43616
17234	318.96014
17235	298.81818
17236	273.90094
17237	301.18314
17238	280.5722
17239	254.48442
17240	291.63242
17241	264.29672
17242	234.19553
17243	270.15778
17244	290.3731
17245	294.98767
17246	289.01398
17247	257.8416
17248	271.22012
17249	196.4482
17250	206.02078
17251	236.54407
17252	307.31625
17253	298.0047
17254	294.75146
17255	316.24417
17256	301.03265
17257	291.9984
17258	287.03043
17259	263.30072
17260	286.89764
17261	277.1854
17262	301.80093
17263	282.34344
17264	316.47015
17265	248.39116
17266	336.91583
17267	115.8264
17268	274.12067
17269	263.80368
17270	276.06042
17271	316.4559
17272	272.35007
17273	316.50397
17274	261.90063
17275	109.19629
17276	261.7874
17277	304.65158
17278	256.70117
17279	213.62495
17280	293.84637
17281	181.93341
17282	302.05948
17283	248.4355
