	z_coordinate_0	z_coordinate_1
23269	-8.979033	-3.4724903
23270	2.0009625	-3.7477894
23271	-2.4696126	3.4692338
23272	0.7993004	10.53667
23273	-6.44677	-10.883687
23274	1.1514488	-3.1618989
23275	1.2132894	5.835254
23276	-2.6070359	2.5851786
23277	6.307826	2.3294387
23278	2.7005472	2.6814346
23279	11.54807	7.6857543
23280	-10.645669	0.587214
23281	-6.612183	7.045378
23282	0.89721566	-2.071621
23283	14.754928	-3.9176252
23284	-8.594242	-3.1672862
23285	11.493544	7.675612
23286	0.13667268	-3.486628
23287	-7.083057	7.883676
23288	3.0271187	-3.9036381
23289	-7.0118847	-1.5555362
23290	7.4306254	10.560699
23291	-2.0492523	3.2275558
23292	-4.981177	2.377299
23293	-10.688859	0.4152909
23294	11.415283	7.736893
23295	1.5565468	-4.564905
23296	-2.4118466	2.9201047
23297	-2.2486238	3.275865
23298	1.753365	5.2255855
23299	7.7310624	11.394371
23300	-6.788308	7.9206877
23301	-2.64743	3.462257
23302	-10.642808	0.62001646
23303	8.262619	9.899456
23304	2.13612	-4.168034
23305	-3.7868564	1.6403202
23306	-2.5192955	-7.938252
23307	15.809259	-5.241313
23308	-5.72039	-10.806542
23309	-10.274969	0.2710455
23310	1.3224453	-3.6127467
23311	1.8607867	11.723352
23312	-5.5871954	-10.787455
23313	10.583792	-4.0131497
23314	2.335281	-2.776298
23315	10.634641	7.504015
23316	-7.0887294	8.757586
23317	-2.542703	3.3287983
23318	1.7097015	12.283684
23319	9.97708	8.568251
23320	1.3460997	-4.027265
23321	-0.6540569	-1.8688359
23322	-10.56673	0.8256874
23323	-10.49407	0.3295446
23324	-6.4855437	-10.196279
23325	-5.947465	-11.535948
23326	1.1698084	-2.818576
23327	-4.019587	-3.916005
23328	-8.519038	-2.9919832
23329	13.726035	2.5817301
23330	6.517532	2.7406209
23331	5.9939446	2.671494
23332	1.0492716	-3.4487014
23333	1.8723409	-4.780919
23334	3.802427	-2.9651608
23335	15.554132	-4.4595857
23336	-4.0389094	-7.8991513
23337	-2.4481974	2.873108
23338	-5.0987277	-11.082268
23339	6.4292116	2.3378294
23340	-10.792778	0.8132695
23341	6.315174	2.688616
23342	-9.0612335	-3.3689008
23343	-6.0404544	-10.928025
23344	7.282158	11.889532
23345	8.114032	10.445509
23346	9.375	8.791149
23347	-4.5755744	0.5410508
23348	1.0858455	-4.770843
23349	0.76938134	-4.168692
23350	-2.0756323	3.004526
23351	1.5841546	-3.9975965
23352	6.02333	2.4815316
23353	2.2531571	-4.5124216
23354	-8.808612	-3.351241
23355	2.6951742	-4.401948
23356	-4.1833267	1.2485508
23357	11.304037	7.682954
23358	-2.2861936	3.5365303
23359	-10.459664	0.45200813
23360	-2.5204222	2.7022972
23361	13.789403	2.4316502
23362	0.31769228	-2.9317164
23363	5.953792	2.0574229
23364	1.3650724	-3.2806585
23365	5.0926228	6.488806
23366	-2.507756	3.0362146
23367	-2.6978204	3.3553488
23368	1.5167186	-4.005025
23369	-6.121405	8.140241
23370	0.6316408	-2.9884167
23371	11.348659	7.343911
23372	-4.961021	0.5515152
23373	1.3192055	-3.4851375
23374	-6.155847	7.2079997
23375	-2.6419344	2.9316616
23376	0.9395886	-4.453948
23377	-6.432223	-10.749087
23378	-2.3590877	3.181925
23379	-10.946473	0.8473818
23380	1.0322065	-0.5778923
23381	6.3160505	2.8253932
23382	2.0920434	12.021438
23383	-8.733687	-2.8462677
23384	-10.082085	0.5046283
23385	8.343862	10.669119
23386	-6.0221486	-10.599047
23387	1.4064027	11.164886
23388	-6.7747283	7.654051
23389	0.2907104	10.047829
23390	8.139987	10.841582
23391	-1.6280924	4.0445886
23392	2.1955407	-3.848325
23393	-5.998848	-10.27311
23394	-9.702125	-1.1598084
23395	6.529366	2.5239298
23396	9.949299	-6.8682485
23397	-0.26146215	-2.9324186
23398	6.3512173	2.341569
23399	-6.220774	-10.8256855
23400	-6.832598	8.317433
23401	-6.1233897	-10.795497
23402	1.9332243	-3.9957554
23403	2.4281092	-4.2778416
23404	-5.641511	-11.321146
23405	5.0158873	6.305636
23406	-6.593969	-10.602209
23407	7.6274166	10.8692465
23408	1.7574306	12.297879
23409	-8.6068	-3.09776
23410	-9.777291	0.6583979
23411	1.7267131	-2.1785154
23412	1.7216517	-4.302924
23413	0.3930235	-3.9480546
23414	6.195548	2.2278895
23415	11.61269	7.295378
23416	-2.5366516	3.284405
23417	-5.842414	-11.031885
23418	-4.2296667	0.7991207
23419	-7.536462	-2.4884655
23420	2.0973854	-3.3860989
23421	-10.440944	0.33183414
23422	4.896937	6.3195205
23423	-0.068909556	-3.6471846
23424	-5.7588353	7.0460386
23425	-6.085144	-11.088451
23426	1.0299584	-3.6292207
23427	5.1246295	6.2400045
23428	-8.789876	1.159542
23429	1.0314226	-3.9164832
23430	-6.1717243	-10.459687
23431	-6.0997763	7.772009
23432	6.272382	2.457107
23433	5.8180184	2.3527532
23434	7.597911	10.610055
23435	14.202766	3.1959493
23436	1.757871	-3.8291373
23437	-5.0056815	-11.280206
23438	-11.022552	0.54376775
23439	-6.035378	-10.910085
23440	-6.961209	7.384844
23441	2.4212546	12.604986
23442	-5.9631696	-10.671131
23443	-10.529629	0.83616793
23444	1.6679634	-2.3526087
23445	5.851305	2.173923
23446	5.481909	-4.596526
23447	7.53146	10.983427
23448	13.299918	2.6870515
23449	-5.706771	-10.836647
23450	13.233694	2.3757944
23451	-6.2586894	-10.959112
23452	-10.692763	0.0961307
23453	0.8387945	-3.0153797
23454	1.5273017	-3.8687065
23455	1.4283583	-3.1596525
23456	-0.3242712	9.638674
23457	1.1660438	-3.8308282
23458	-5.7606306	-11.358645
23459	-11.003561	0.32300285
23460	-4.451095	0.78213763
23461	0.36034563	10.723306
23462	0.64678895	-3.5529075
23463	-6.57953	7.7510514
23464	6.449609	2.5049202
23465	-5.6460433	-10.740162
23466	9.643076	7.7958846
23467	0.40508908	9.655203
23468	14.196251	2.8926516
23469	7.3686934	11.709063
23470	1.0646956	-3.46995
23471	5.8840175	2.8775725
23472	1.2273558	-3.4748478
23473	-10.632814	0.8574096
23474	1.679115	11.664054
23475	1.9988714	5.32346
23476	-4.9374914	-8.691906
23477	-10.180646	0.8212397
23478	6.629321	2.2370086
23479	0.23064655	9.859833
23480	4.761242	6.4522443
23481	1.5644076	-3.4765043
23482	1.7042295	-4.1784244
23483	7.7247133	11.831263
23484	-2.5872722	2.9709113
23485	-6.095765	-11.060245
23486	-10.772806	0.5501291
23487	-2.6824548	3.1238537
23488	2.1294167	12.791251
23489	-4.89366	-11.04648
23490	-10.180768	-0.17511584
23491	1.3675283	-3.8760748
23492	6.2594934	2.7169945
23493	1.638713	5.230821
23494	11.547462	7.603587
23495	0.72642446	-2.9329753
23496	-10.545914	0.3531539
23497	-4.550809	-11.737726
23498	-10.812415	0.80473584
23499	5.0013857	6.4735923
23500	4.9451675	6.3603387
23501	1.734486	-3.1988797
23502	3.960208	4.154291
23503	-6.5099206	8.006412
23504	-2.312407	3.1805365
23505	1.2268993	-4.018964
23506	0.997617	-4.232158
23507	0.16544199	-4.277627
23508	13.595074	2.2860978
23509	6.216423	2.0608706
23510	-2.6602142	2.9938617
23511	7.9878345	11.8382635
23512	1.3840357	-2.6964245
23513	14.133983	2.7400033
23514	-5.1643257	-10.758542
23515	1.0522867	-4.183952
23516	1.8862479	-4.678566
23517	-10.452826	0.38558018
23518	4.740356	-4.635433
23519	11.541904	7.77988
23520	1.9280872	-4.0216184
23521	-10.56199	0.95979816
23522	7.9646053	12.165386
23523	-5.328185	-11.226895
23524	-1.6241962	8.985982
23525	-10.533775	1.198069
23526	-0.108315185	10.012179
23527	-2.4929674	3.0976787
23528	-5.974988	7.250279
23529	5.0858283	6.1706076
23530	-5.8886356	-10.87082
23531	7.0635695	12.057016
23532	-2.1695504	3.037571
23533	5.9978647	2.1701438
23534	1.8869694	5.1367984
23535	3.0448468	-2.197414
23536	-10.303664	0.56803894
23537	-6.1976824	-10.614183
23538	0.32657188	-3.952123
23539	6.145822	2.2856705
23540	2.6175303	-4.597989
23541	1.9958313	12.080312
23542	-6.086553	-10.704524
23543	5.87485	2.3353152
23544	0.46300513	-2.6723104
23545	-6.4378796	-2.0058386
23546	6.4213924	2.462206
23547	-11.607851	-0.16646378
23548	0.96733093	-3.6527133
23549	8.253608	10.956357
23550	8.014707	11.137958
23551	1.52537	-3.9777734
23552	0.12949032	9.960116
23553	2.8481667	-1.0925914
23554	1.3895195	-2.7386582
23555	1.2523007	-3.5799885
23556	-6.1329618	-7.1744847
23557	-5.611162	-10.734909
23558	-4.0830927	0.77835935
23559	0.78838015	-3.9081728
23560	-6.0288434	-10.851248
23561	10.8786545	7.4505596
23562	5.857382	2.2862384
23563	7.738374	11.251543
23564	-10.821561	0.6090423
23565	3.3335037	-1.1799749
23566	-6.919553	7.698165
23567	1.8185843	11.614131
23568	-4.522742	0.18826829
23569	11.342611	7.5308414
23570	-7.1841984	7.4285164
23571	11.113545	7.524689
23572	6.170326	2.4702528
23573	0.36375403	-3.4879842
23574	-10.700477	0.018547669
23575	8.500832	-7.668319
23576	-2.444498	3.459409
23577	0.92799973	-2.990472
23578	0.3897447	-1.9460045
23579	1.2238669	-4.4009104
23580	1.7779472	5.593448
23581	13.7443495	-3.4367304
23582	1.1216357	-3.4476416
23583	0.5788049	-4.293441
23584	2.9412148	4.808226
23585	11.691565	7.6335173
23586	-1.9077224	3.4046009
23587	4.6220016	2.0760608
23588	2.5387187	11.354087
23589	1.931961	11.829658
23590	-7.2927628	8.208397
23591	1.9220161	12.07996
23592	7.9760003	11.780303
23593	-2.5211532	3.3915274
23594	-4.5308704	0.77357435
23595	0.21808773	-2.991166
23596	-5.75701	-11.158323
23597	-4.2127914	0.627906
23598	-8.956732	-3.6414194
23599	0.25328332	10.052119
23600	-10.53159	1.1290269
23601	-9.893752	0.7429026
23602	-5.651539	-10.3413105
23603	1.0661966	-3.6272008
23604	-5.9894757	-10.183496
23605	-2.445335	3.6352394
23606	0.8557548	-1.3915852
23607	1.5951275	-2.2377524
23608	6.167227	2.1998456
23609	1.6781722	11.886725
23610	0.8419789	-1.2866035
23611	4.9364805	6.4556775
23612	0.15424249	-2.8010886
23613	0.72861284	-4.4107127
23614	13.314594	2.8375776
23615	-9.454153	1.1330951
23616	-5.345049	-10.994032
23617	1.4419444	-3.4489198
23618	10.788874	7.7366033
23619	-10.391419	1.1260073
23620	-2.2447221	3.459209
23621	-7.1213193	-11.056576
23622	1.2364386	-3.7641175
23623	11.421876	7.7862105
23624	6.4070654	11.625204
23625	-5.5602016	-11.13666
23626	10.95054	7.074261
23627	-2.7047596	2.647284
23628	-6.040723	-11.040474
23629	7.7100034	11.748927
23630	-4.8834577	-10.826251
23631	-9.045236	0.7556646
23632	1.6306835	-4.5625634
23633	-10.456269	0.3609377
23634	2.157792	-4.0138183
23635	1.9720132	12.725028
23636	-4.1089625	1.0841973
23637	-8.428176	-2.76066
23638	1.4989907	-3.90252
23639	5.9745526	2.3508615
23640	5.566869	-4.2945566
23641	0.49287862	-2.6031072
23642	6.2507715	2.1839907
23643	13.903636	3.0623424
23644	0.81236875	9.643636
23645	-2.3732343	3.1537423
23646	-6.728429	7.658143
23647	-4.8077636	-12.147892
23648	0.6561221	-3.892832
23649	-10.744984	0.79202193
23650	1.628887	11.535676
23651	-8.133203	-3.2177658
23652	1.3176364	-3.1629148
23653	0.2588356	-4.498912
23654	1.5437936	-4.084646
23655	3.781604	-1.112613
23656	1.5294168	-3.8165743
23657	-5.759717	-11.361796
23658	0.91151106	-4.4652205
23659	8.049025	11.46683
23660	9.889286	3.1856384
23661	8.384444	2.0555117
23662	1.1150221	-3.4394047
23663	-2.363912	3.4636748
23664	-10.310754	0.8302038
23665	1.8689752	-3.7208107
23666	-0.21453743	-3.4013877
23667	0.90495664	-3.8616273
23668	14.534751	-3.997472
23669	2.833557	-3.1981323
23670	-6.097133	-11.020219
23671	-6.178185	-10.843452
23672	10.378624	-4.976458
23673	6.1277103	2.4423919
23674	-2.3496387	3.279904
23675	-6.262649	-10.951521
23676	-5.2241387	9.827022
23677	2.8096974	-4.325588
23678	6.2596245	2.4003692
23679	8.124613	10.810616
23680	1.1497744	10.162865
23681	1.7293959	-2.9123678
23682	1.4642969	-2.3877804
23683	1.3382628	-1.405905
23684	0.2789278	9.905167
23685	-4.277193	0.8730579
23686	6.1352196	2.2105885
23687	-5.800597	-10.551573
23688	-0.15758272	-1.582085
23689	13.218164	-4.893973
23690	7.5585384	11.699133
23691	-6.0647664	-10.805843
23692	-6.200721	-10.8604555
23693	9.156421	-8.122114
23694	-10.54358	0.41523677
23695	14.109279	2.8034477
23696	0.8230019	-3.5893428
23697	1.562327	11.40666
23698	7.3706603	10.152956
23699	-4.780024	-10.627242
23700	-10.1653595	1.6013268
23701	0.83834815	-2.9871757
23702	3.2258637	-4.1432247
23703	10.509803	6.842314
23704	-6.01454	-11.050397
23705	0.5735298	-3.8767352
23706	0.86270463	-3.4569004
23707	7.907445	11.132287
23708	10.880872	7.381926
23709	0.3559525	10.158164
23710	-2.37441	3.601776
23711	11.4339	7.7534647
23712	-5.304229	-11.822188
23713	-6.6898193	-10.731009
23714	0.4101888	-3.804311
23715	1.7398217	-2.5146494
23716	-4.2788258	0.7655943
23717	-6.3178554	-10.857719
23718	13.385928	2.2970645
23719	-10.690014	0.3538534
23720	6.170558	2.3475904
23721	7.5925064	10.99482
23722	1.5029373	5.1311727
23723	-6.3959036	7.8285584
23724	8.052439	11.547739
23725	-6.967954	8.028995
23726	7.6221867	11.003258
23727	-7.051123	7.5919814
23728	-6.338578	-11.385301
23729	1.8526915	-3.9980347
23730	-5.5940766	-11.94022
23731	-5.6589627	-11.135148
23732	-10.409479	0.6267952
23733	1.6509576	-4.579617
23734	-6.7112117	7.72344
23735	1.4503127	-1.6743368
23736	0.33781758	9.931902
23737	3.3996012	4.3089266
23738	1.2936305	-2.871311
23739	-2.3629603	3.5354285
23740	11.938362	8.152978
23741	-10.610331	0.54484415
23742	1.5664296	-4.2183604
23743	5.344008	-3.5771034
23744	1.6270584	-3.617655
23745	-9.853631	1.6078069
23746	3.7525237	-4.0070496
23747	0.62040865	-3.9264767
23748	-4.5185556	0.3286298
23749	-2.386663	3.2579403
23750	-2.1062765	3.3049421
23751	1.0554302	-0.4008661
23752	1.1309212	-0.3688184
23753	-4.3267126	-11.865459
23754	1.0090548	-3.4541736
23755	13.703319	2.7640376
23756	-6.673443	7.5495434
23757	-6.366749	7.2082205
23758	-5.8823104	-10.770175
23759	6.3492975	2.795948
23760	1.8424236	-3.94464
23761	-6.169145	-10.692004
23762	-6.932163	8.340329
23763	-6.3411884	7.6853127
23764	12.815542	2.4462705
23765	-5.6875134	6.8309603
23766	4.8345404	6.6109223
23767	0.42728347	10.302369
23768	8.052047	10.240134
23769	0.24363185	-4.0952334
23770	5.7288747	-4.4500875
23771	2.357351	4.9005895
23772	1.3154494	-3.1536975
23773	8.382005	11.09757
23774	-8.627456	-3.310492
23775	-5.8895574	-11.311916
23776	0.8046769	-2.5322616
23777	-5.8667545	-10.851528
23778	-3.9124782	-11.498762
23779	-6.076033	-11.050625
23780	10.894385	2.6893914
23781	-8.744371	-2.8871038
23782	2.339739	-2.5312748
23783	-0.12524556	-2.028548
23784	6.337442	2.705554
23785	6.3593664	2.2200224
23786	-6.680209	7.271557
23787	-10.80391	0.9027647
23788	-8.621345	-3.0454311
23789	-2.438326	2.993033
23790	1.5458171	-2.842339
23791	-4.398906	-7.208743
23792	-8.408895	-3.425285
23793	-4.7128844	0.5177265
23794	13.299017	3.0429626
23795	11.593604	7.9416456
23796	-2.3986342	3.2908034
23797	1.0521702	-3.281279
23798	-10.614303	0.760266
23799	-4.2242494	0.86264235
23800	-4.1965876	-5.583865
23801	-4.3281274	0.60140896
23802	7.7806244	11.180645
23803	11.145982	7.271139
23804	1.8442649	-3.492572
23805	1.1232302	-3.7179492
23806	6.249581	2.197127
23807	0.9156645	-4.3091693
23808	1.7825279	11.563341
23809	-10.359303	1.1131054
23810	8.118817	11.6057
23811	11.755919	7.7120886
23812	-5.9977527	-10.868935
23813	-10.756272	0.7808818
23814	-10.393265	0.32096466
23815	2.2481837	-1.3122152
23816	-0.18555538	9.830258
23817	7.8946295	11.876096
23818	4.147128	-15.510981
23819	0.93610275	-2.7062883
23820	-2.154365	2.9664295
23821	-10.662253	0.41056198
23822	6.234792	2.6117578
23823	-6.662908	7.6528926
23824	-10.554117	0.51233035
23825	0.2306951	-0.8893297
23826	7.863348	10.910793
23827	1.4147296	-3.3528786
23828	1.154527	-4.826709
23829	-6.1402063	7.818607
23830	-10.260656	0.26045728
23831	0.39339536	-4.3990035
23832	-5.6345663	-9.422487
23833	6.3366804	2.538295
23834	0.5382051	-3.5755973
23835	-5.4091573	-11.226187
23836	-10.621175	1.3292602
23837	-5.853689	-10.479723
23838	4.7991033	-3.206214
23839	1.2194132	-3.591135
23840	6.102717	2.4377675
23841	-5.458066	-7.494076
23842	-10.802255	0.8708021
23843	6.9482856	11.303968
23844	5.3820715	2.2998896
23845	-1.1502327	3.6373632
23846	2.3920162	-3.081914
23847	-5.6837034	-10.704745
23848	11.474605	8.003368
23849	2.6489167	-1.8744036
23850	6.717869	1.8191181
23851	-2.1557457	2.9279482
23852	1.9572328	5.3658075
23853	0.082471386	-2.6961632
23854	10.774178	7.4359074
23855	0.48226273	-3.1188936
23856	1.7656004	-3.9250472
23857	-5.8075957	-10.897531
23858	2.154276	-2.0719295
23859	1.854754	12.250692
23860	-2.5216923	3.1958148
23861	1.2552933	-3.8955147
23862	1.7905681	-3.248014
23863	11.662034	7.9778566
23864	2.2662575	11.86666
23865	-7.10319	5.148211
23866	-5.9420953	-10.320312
23867	6.164945	2.321183
23868	-5.140222	-11.257422
23869	0.27666298	-3.4540858
23870	5.743908	2.5005805
23871	2.5980833	2.146965
23872	0.7690794	-3.5906327
23873	0.18447028	9.966498
23874	-5.390188	-11.324514
23875	1.7948285	-3.4419522
23876	-5.249588	-10.725048
23877	4.6497903	6.5406933
23878	2.1004634	-4.5461087
23879	-6.5488853	-10.682477
23880	-6.5624313	7.930207
23881	0.12047918	9.877051
23882	-10.706556	1.2360209
23883	-10.614807	0.26621687
23884	1.038833	-3.5793593
23885	1.3076184	-3.2647786
23886	-1.6627185	3.436315
23887	-2.4012737	3.2104452
23888	-2.5629184	3.6237926
23889	6.0958686	-4.4373956
23890	-5.711073	-9.945837
23891	-10.2749	0.6919948
23892	1.1573668	-3.5420156
23893	-4.6506767	-8.93169
23894	-2.285023	3.1002617
23895	1.1061752	-4.6887226
23896	-6.045511	-10.806139
23897	13.52432	2.7581205
23898	-10.939746	1.1690814
23899	-5.883915	-10.629676
23900	7.4924464	-2.3080246
23901	1.7099364	3.8789337
23902	4.4592586	6.43304
23903	-10.161661	0.22498238
23904	11.363118	7.4826293
23905	-2.3765562	1.8245351
23906	-2.1846406	4.220584
23907	-8.484756	-3.12242
23908	0.63919854	-3.0363996
23909	10.341541	-7.122756
23910	-2.6770942	2.8189175
23911	1.7671131	-3.478884
23912	-2.5763226	3.32246
23913	4.3576136	-4.8212194
23914	1.4283483	5.449286
23915	-6.0794563	-11.145518
23916	11.350577	7.5759892
23917	2.1323466	-2.1555843
23918	-6.190837	-10.319891
23919	-4.558493	-11.53636
23920	-1.0436275	3.314198
23921	-5.908672	-11.346801
23922	-4.74799	0.74697804
23923	-10.564024	0.8586675
23924	2.480858	-3.3079238
23925	1.6983377	-4.6691136
23926	1.77611	-2.7907958
23927	-5.921168	-10.065041
23928	9.109869	7.9097853
23929	11.120614	7.608431
23930	-5.785452	7.6936517
23931	-3.7996192	-8.746334
23932	-7.317574	8.654349
23933	-0.78527474	-2.9568686
23934	1.1183211	-4.4047627
23935	-0.09189588	9.958681
23936	8.082053	12.025163
23937	0.69023454	-3.3266475
23938	-0.20323126	9.825749
23939	8.238481	12.087417
23940	6.1297984	2.363104
23941	2.8353302	-1.6167532
23942	-6.0633507	-10.9240675
23943	-11.290026	0.6847113
23944	5.845051	2.1754658
23945	0.6626392	-4.0022206
23946	3.0339923	-0.83844054
23947	-11.400864	0.9608741
23948	5.9317594	-4.829989
23949	2.4258795	-3.88585
23950	-0.21960409	10.02176
23951	1.0562074	-4.206474
23952	7.9234343	11.160194
23953	6.1239448	2.0586708
23954	-6.3712907	7.378491
23955	0.96274966	-4.4902973
23956	6.4756007	1.3750365
23957	5.2721186	2.2654278
23958	-5.939677	6.546653
23959	1.3234634	-3.5254648
23960	1.0282004	-2.9485588
23961	-5.7951503	-10.235613
23962	-4.101912	-8.812959
23963	-5.8399954	-10.515123
23964	10.620246	7.8849063
23965	0.8370258	-2.220544
23966	-2.240717	2.895029
23967	-5.587307	7.108222
23968	2.172258	12.224381
23969	-5.995117	-2.2467253
23970	-5.1994386	8.33046
23971	11.039238	7.878267
23972	-5.349088	-9.745839
23973	1.3564839	-3.371268
23974	-2.1064222	3.0392773
23975	5.9329305	2.0781975
23976	-7.016538	7.7149463
23977	1.599332	-3.2164123
23978	-2.498347	3.0391612
23979	13.578021	2.2067037
23980	-5.075025	-10.913694
23981	-5.7894726	7.7443976
23982	-10.253564	0.45905155
23983	-5.889001	-10.4488535
23984	0.5120719	9.33104
23985	-6.3288064	8.231953
23986	-5.6743774	-10.986433
23987	11.438043	7.48113
23988	6.2991014	2.5040834
23989	2.2589133	-4.2935557
23990	0.13878934	10.102644
23991	10.044865	-8.046684
23992	-2.1384923	3.669121
23993	-10.380848	0.19268835
23994	1.6955811	-3.6293008
23995	1.5547365	-3.4542127
23996	-0.5715661	-2.9681482
23997	0.48492026	-3.1025767
23998	11.834197	7.812419
23999	7.5282583	11.721531
24000	-6.868277	8.117244
24001	-4.9265537	-8.017355
24002	4.8563237	3.2814245
24003	5.816257	1.8138288
24004	1.4599969	-1.1815639
24005	-6.0057535	-11.304442
24006	1.5953592	-3.862679
24007	0.26966965	9.89622
24008	2.3832607	-3.8673482
24009	-4.8619633	-9.633727
24010	-6.397097	7.4730797
24011	7.9576344	11.970234
24012	-2.4551368	2.8310037
24013	0.09618002	9.743661
24014	-6.378895	-10.605001
24015	-6.221379	-10.451403
24016	1.090516	-3.0858305
24017	-5.728655	-10.247443
24018	1.680536	-4.4600697
24019	-2.3913825	2.831946
24020	-6.1100464	-10.866739
24021	10.796642	7.0708623
24022	-12.313551	2.2112482
24023	0.028519608	9.6637945
24024	-2.491877	3.1659458
24025	-5.979088	8.775636
24026	6.1152763	1.9961224
24027	6.2911654	2.2851398
24028	9.47535	7.4700212
24029	-6.0945425	-10.65545
24030	0.7820898	-4.2941856
24031	-9.901494	-0.4767387
24032	-3.1560633	-6.016624
24033	1.8969204	12.226281
24034	-2.3036816	3.4673693
24035	5.479623	4.598568
24036	1.2804205	-4.104782
24037	11.599585	7.815529
24038	5.9386168	1.9361142
24039	5.8436575	2.7162168
24040	2.5333443	-4.2599297
24041	6.1741624	2.6864636
24042	3.051266	-3.66516
24043	8.354038	11.248775
24044	1.2153916	-3.678808
24045	2.390059	-4.3865824
24046	16.880133	-4.3303604
24047	0.98240215	-4.081798
24048	0.096337244	-3.7422452
24049	0.3528167	-2.74418
24050	2.7729905	5.1837068
24051	1.3012724	-3.1906567
24052	-2.3004155	2.9933958
24053	2.2840958	-3.0381079
24054	-5.761679	-9.758383
24055	-5.9006224	-10.23044
24056	-4.9526315	-10.74892
24057	-5.9304786	-11.240459
24058	7.6696153	11.361613
24059	7.9802423	10.833737
24060	-5.4499636	-11.014368
24061	0.23244886	-3.7079186
24062	11.3339815	7.213312
24063	0.6461092	-2.242673
24064	-8.282308	-2.875315
24065	6.1692886	2.3112905
24066	-10.063828	1.0357306
24067	-6.727847	-10.528967
24068	1.5665445	-4.0003567
24069	1.6389133	-4.11461
24070	-6.642671	7.4959316
24071	-0.042999238	10.170804
24072	0.076942556	-2.517404
24073	-10.453295	1.7675533
24074	-2.5796208	3.1722605
24075	1.7336553	-3.0895162
24076	1.7813118	-2.7257047
24077	3.685801	-4.4859233
24078	0.513088	-3.5673902
24079	1.0847813	-3.8259456
24080	0.7131326	-2.8255534
24081	6.1953793	2.519947
24082	6.5179844	2.3923466
24083	9.656703	11.6024
24084	1.0197958	-5.3290296
24085	2.0031984	-3.80816
24086	-6.1341166	-10.733839
24087	-6.3278017	7.283802
24088	0.22590479	-3.2477229
24089	-0.70429766	6.32504
24090	1.6843102	-3.1263394
24091	0.86078393	-4.4049907
24092	-5.1871367	6.800401
24093	-4.5857573	-12.5236845
24094	-10.644635	0.7067896
24095	-10.625822	0.8210515
24096	-6.5774775	7.522944
24097	-6.258667	-10.682517
24098	6.2064	2.3368762
24099	-4.274697	0.7160063
24100	1.3025079	-3.1839833
24101	-10.429799	0.60064733
24102	0.8428667	-3.0652177
24103	-6.4907603	-10.727404
24104	-4.217583	-11.260873
24105	5.3323746	6.4841285
24106	-5.9048586	-10.769742
24107	2.2030566	5.0106673
24108	-2.3785477	3.0291
24109	-4.699886	-11.268248
24110	-6.591052	-10.9
24111	-5.5882053	-11.156778
24112	-4.647871	-11.000282
24113	4.793946	6.567655
24114	0.42130357	-3.8888223
24115	6.4254446	-5.599206
24116	-5.560793	-11.223741
24117	0.725179	-3.0717425
24118	-4.5225306	0.7042862
24119	8.226639	10.752064
24120	10.094838	6.667574
24121	-6.6089993	7.041349
24122	11.150966	-2.096536
24123	-6.49275	7.3088765
24124	-2.2696855	3.4450796
24125	0.92236596	8.7382345
24126	-5.963666	-11.184772
24127	-6.772188	7.101917
24128	7.87012	11.068453
24129	10.526483	7.2845454
24130	2.861439	-0.82048714
24131	2.3153276	-3.639953
24132	-7.087617	8.568266
24133	-6.0187206	-10.321798
24134	1.4664038	-1.657584
24135	-2.2164805	3.6256883
24136	2.2097208	-1.7233759
24137	-6.4351263	-10.729073
24138	1.8186712	-2.859866
24139	-10.356427	-0.018958434
24140	2.3098645	-3.5746913
24141	2.135297	-2.1932793
24142	-10.991653	0.9310658
24143	-7.1570463	7.2961483
24144	1.1263742	-1.0405843
24145	0.94130933	-3.6306443
24146	-5.8043346	6.871752
24147	1.2934567	-4.3307743
24148	0.77416396	-3.315736
24149	1.2598753	-1.680585
24150	-9.893662	-0.0723719
24151	-7.024002	8.101434
24152	1.5779923	-3.8796926
24153	0.42235464	-4.049843
24154	13.729486	2.3409522
24155	-6.1740217	-10.0841055
24156	2.0727563	-3.1280293
24157	6.2348146	2.2714338
24158	0.76281273	-3.9432714
24159	-7.9610476	-3.2462282
24160	0.5842285	-2.3859398
24161	0.9761142	-4.865107
24162	1.282281	-3.8226774
24163	10.495845	6.684226
24164	-11.713096	1.3547918
24165	4.8928843	2.9264812
24166	-6.2967324	-10.55197
24167	-0.23274033	-2.947221
24168	-8.62163	-2.7803817
24169	0.81639886	-3.856406
24170	-6.753435	8.029886
24171	0.11474733	9.662713
24172	-4.3215036	0.62009865
24173	14.439544	-3.4178758
24174	5.6313376	2.0329301
24175	-5.8375735	-10.739286
24176	0.23198046	9.547284
24177	5.8501306	1.9749484
24178	-6.4397206	7.559014
24179	1.9125338	-4.5339303
24180	1.2535748	-3.8234036
24181	-5.820976	-11.036134
24182	2.0168724	-3.9334252
24183	0.16234504	9.849121
24184	1.4642106	-3.8145251
24185	0.73216736	-4.222246
24186	2.7888799	2.527886
24187	8.609853	11.665873
24188	-6.8453436	8.775942
24189	-10.717031	0.6506794
24190	-2.1445408	3.2055476
24191	8.648689	-7.9416137
24192	0.23149571	10.222706
24193	-6.2347994	-11.195268
24194	-0.40793037	-4.809133
24195	-5.6578097	-10.843045
24196	0.35914654	-3.1535904
24197	0.8042687	-4.5353446
24198	5.24106	3.3529282
24199	-4.7221355	-7.9193244
